2020-09-01 19:39:49,960 INFO  Logger.cs: 70 - 
2020-09-01 20:00:45,246 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from asm_car_asm.stp-1
2020-09-01 20:00:45,247 INFO  ExportHelperExtension.cs: 1142 - Found 26 in asm_car_asm.stp-1
2020-09-01 20:00:45,247 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in asm_car_asm.stp-1
2020-09-01 20:00:45,415 INFO  SwAddin.cs: 316 - Loading config tree
2020-09-01 20:00:45,416 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-09-01 20:00:45,418 INFO  SwAddin.cs: 321 - Showing property manager
2020-09-01 20:03:35,389 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 20:03:52,407 INFO  ExportPropertyManager.cs: 450 - Configuration canceled
2020-09-01 20:03:54,065 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 20:38:56,170 INFO  SwAddin.cs: 271 - Assembly export called for file asm_car_asm
2020-09-01 20:38:56,172 INFO  SwAddin.cs: 276 - Save is required
2020-09-01 20:38:56,172 INFO  SwAddin.cs: 290 - Saving assembly
2020-09-01 20:38:56,172 INFO  SwAddin.cs: 293 - Opening property manager
2020-09-01 20:38:56,172 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from asm_car_asm
2020-09-01 20:38:56,173 INFO  ExportHelperExtension.cs: 1142 - Found 24 in asm_car_asm
2020-09-01 20:38:56,173 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in asm_car_asm
2020-09-01 20:38:56,174 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-09-01 20:38:56,174 INFO  ExportHelperExtension.cs: 1167 - 1 components to check
2020-09-01 20:38:56,174 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from asm_car_asm.stp-1
2020-09-01 20:38:56,174 INFO  ExportHelperExtension.cs: 1142 - Found 26 in asm_car_asm.stp-1
2020-09-01 20:38:56,175 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in asm_car_asm.stp-1
2020-09-01 20:38:56,175 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from asm_car_asm
2020-09-01 20:38:56,175 INFO  ExportHelperExtension.cs: 1142 - Found 24 in asm_car_asm
2020-09-01 20:38:56,176 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in asm_car_asm
2020-09-01 20:38:56,176 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-09-01 20:38:56,176 INFO  ExportHelperExtension.cs: 1167 - 1 components to check
2020-09-01 20:38:56,176 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from asm_car_asm.stp-1
2020-09-01 20:38:56,177 INFO  ExportHelperExtension.cs: 1142 - Found 26 in asm_car_asm.stp-1
2020-09-01 20:38:56,177 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in asm_car_asm.stp-1
2020-09-01 20:38:56,209 INFO  SwAddin.cs: 316 - Loading config tree
2020-09-01 20:38:56,210 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-09-01 20:38:56,211 INFO  SwAddin.cs: 321 - Showing property manager
2020-09-01 20:39:58,201 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 20:40:14,570 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 20:41:02,146 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 20:42:08,742 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:20:00,742 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:20:34,792 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:21:17,270 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:23:08,686 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:26:06,857 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:28:55,431 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:29:40,533 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:30:11,579 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:30:53,260 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:32:06,367 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:32:44,908 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:33:17,493 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:33:59,996 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:46:25,197 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:46:48,002 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:46:56,191 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:48:29,951 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:49:09,610 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-09-01 23:49:24,743 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-09-01 23:49:29,882 INFO  ExportHelperExtension.cs: 338 - Creating joint body
2020-09-01 23:49:29,889 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-09-01 23:49:29,891 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:29,891 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:29,922 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:29,923 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:29,923 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:29,923 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:31,403 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child body failed
2020-09-01 23:49:31,411 INFO  ExportHelperExtension.cs: 338 - Creating joint rack_Link
2020-09-01 23:49:31,411 INFO  ExportHelperExtension.cs: 1409 - Fixing components for body
2020-09-01 23:49:31,412 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-09-01 23:49:31,412 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2020-09-01 23:49:31,412 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:31,412 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:31,432 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:31,433 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:31,433 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:31,434 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:32,558 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent body to child rack_Link failed
2020-09-01 23:49:32,582 INFO  ExportHelperExtension.cs: 338 - Creating joint FrontLeft_Link
2020-09-01 23:49:32,582 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-09-01 23:49:32,582 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:32,583 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:32,596 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:32,597 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:32,597 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:32,598 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:33,752 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child FrontLeft_Link failed
2020-09-01 23:49:33,765 INFO  ExportHelperExtension.cs: 338 - Creating joint FrontLeftWheel1
2020-09-01 23:49:33,765 INFO  ExportHelperExtension.cs: 1409 - Fixing components for FrontLeft_Link
2020-09-01 23:49:33,766 INFO  ExportHelperExtension.cs: 1414 - Fixing 19
2020-09-01 23:49:33,766 INFO  ExportHelperExtension.cs: 1422 - Component 19 is already fixed
2020-09-01 23:49:33,766 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:33,767 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:33,809 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:33,809 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:33,809 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:33,810 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:34,965 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent FrontLeft_Link to child FrontLeftWheel1 failed
2020-09-01 23:49:35,414 INFO  ExportHelperExtension.cs: 338 - Creating joint FrontLeftWheel2
2020-09-01 23:49:35,415 INFO  ExportHelperExtension.cs: 1409 - Fixing components for FrontLeft_Link
2020-09-01 23:49:35,415 INFO  ExportHelperExtension.cs: 1414 - Fixing 19
2020-09-01 23:49:35,415 INFO  ExportHelperExtension.cs: 1422 - Component 19 is already fixed
2020-09-01 23:49:35,416 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:35,416 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:35,455 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:35,456 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:35,456 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:35,456 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:36,550 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent FrontLeft_Link to child FrontLeftWheel2 failed
2020-09-01 23:49:36,981 INFO  ExportHelperExtension.cs: 338 - Creating joint FrontRightLink
2020-09-01 23:49:36,981 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-09-01 23:49:36,981 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:36,982 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:37,009 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:37,009 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:37,010 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:37,010 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:38,150 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child FrontRightLink failed
2020-09-01 23:49:38,165 INFO  ExportHelperExtension.cs: 338 - Creating joint FrontRightWheel1
2020-09-01 23:49:38,165 INFO  ExportHelperExtension.cs: 1409 - Fixing components for FrontRightLink
2020-09-01 23:49:38,165 INFO  ExportHelperExtension.cs: 1414 - Fixing 19
2020-09-01 23:49:38,166 INFO  ExportHelperExtension.cs: 1422 - Component 19 is already fixed
2020-09-01 23:49:38,166 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:38,166 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:38,204 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:38,204 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:38,205 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:38,205 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:39,354 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent FrontRightLink to child FrontRightWheel1 failed
2020-09-01 23:49:39,782 INFO  ExportHelperExtension.cs: 338 - Creating joint FrontRightWheel2
2020-09-01 23:49:39,783 INFO  ExportHelperExtension.cs: 1409 - Fixing components for FrontRightLink
2020-09-01 23:49:39,783 INFO  ExportHelperExtension.cs: 1414 - Fixing 19
2020-09-01 23:49:39,783 INFO  ExportHelperExtension.cs: 1422 - Component 19 is already fixed
2020-09-01 23:49:39,784 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:39,784 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:39,831 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:39,831 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:39,832 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:39,832 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:40,967 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent FrontRightLink to child FrontRightWheel2 failed
2020-09-01 23:49:41,406 INFO  ExportHelperExtension.cs: 338 - Creating joint BackRightLink
2020-09-01 23:49:41,407 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-09-01 23:49:41,407 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:41,407 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:41,422 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:41,422 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:41,422 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:41,423 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:42,572 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child BackRightLink failed
2020-09-01 23:49:42,586 INFO  ExportHelperExtension.cs: 338 - Creating joint BackRightWheel1
2020-09-01 23:49:42,587 INFO  ExportHelperExtension.cs: 1409 - Fixing components for BackRightLink
2020-09-01 23:49:42,588 INFO  ExportHelperExtension.cs: 1414 - Fixing 19
2020-09-01 23:49:42,588 INFO  ExportHelperExtension.cs: 1422 - Component 19 is already fixed
2020-09-01 23:49:42,589 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:42,594 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:42,709 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:42,710 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:42,710 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:42,710 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:43,822 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent BackRightLink to child BackRightWheel1 failed
2020-09-01 23:49:44,250 INFO  ExportHelperExtension.cs: 338 - Creating joint BackRightWheel2
2020-09-01 23:49:44,251 INFO  ExportHelperExtension.cs: 1409 - Fixing components for BackRightLink
2020-09-01 23:49:44,251 INFO  ExportHelperExtension.cs: 1414 - Fixing 19
2020-09-01 23:49:44,251 INFO  ExportHelperExtension.cs: 1422 - Component 19 is already fixed
2020-09-01 23:49:44,251 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:44,252 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:44,283 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:44,284 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:44,284 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:44,284 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:45,449 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent BackRightLink to child BackRightWheel2 failed
2020-09-01 23:49:45,879 INFO  ExportHelperExtension.cs: 338 - Creating joint BackLeftLink
2020-09-01 23:49:45,880 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-09-01 23:49:45,880 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:45,880 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:45,903 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:45,904 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:45,904 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:45,904 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:47,084 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child BackLeftLink failed
2020-09-01 23:49:47,099 INFO  ExportHelperExtension.cs: 338 - Creating joint BackLeftWheel1
2020-09-01 23:49:47,100 INFO  ExportHelperExtension.cs: 1409 - Fixing components for BackLeftLink
2020-09-01 23:49:47,100 INFO  ExportHelperExtension.cs: 1414 - Fixing 19
2020-09-01 23:49:47,100 INFO  ExportHelperExtension.cs: 1422 - Component 19 is already fixed
2020-09-01 23:49:47,101 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:47,101 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:47,139 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:47,140 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:47,140 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:47,140 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:48,365 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent BackLeftLink to child BackLeftWheel1 failed
2020-09-01 23:49:48,794 INFO  ExportHelperExtension.cs: 338 - Creating joint BackLeftWheel2
2020-09-01 23:49:48,795 INFO  ExportHelperExtension.cs: 1409 - Fixing components for BackLeftLink
2020-09-01 23:49:48,795 INFO  ExportHelperExtension.cs: 1414 - Fixing 19
2020-09-01 23:49:48,795 INFO  ExportHelperExtension.cs: 1422 - Component 19 is already fixed
2020-09-01 23:49:48,796 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-09-01 23:49:48,796 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-09-01 23:49:48,839 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-09-01 23:49:48,839 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-09-01 23:49:48,840 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-09-01 23:49:48,840 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-09-01 23:49:50,053 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent BackLeftLink to child BackLeftWheel2 failed
2020-09-01 23:49:50,705 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from asm_car_asm
2020-09-01 23:49:50,869 INFO  ExportHelperExtension.cs: 1142 - Found 41 in asm_car_asm
2020-09-01 23:49:50,870 INFO  ExportHelperExtension.cs: 1152 - Found 15 features of type [CoordSys] in asm_car_asm
2020-09-01 23:49:50,870 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-09-01 23:49:50,870 INFO  ExportHelperExtension.cs: 1167 - 1 components to check
2020-09-01 23:49:50,870 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from asm_car_asm.stp-1
2020-09-01 23:49:50,871 INFO  ExportHelperExtension.cs: 1142 - Found 26 in asm_car_asm.stp-1
2020-09-01 23:49:50,871 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in asm_car_asm.stp-1
2020-09-01 23:49:50,872 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from asm_car_asm
2020-09-01 23:49:50,873 INFO  ExportHelperExtension.cs: 1142 - Found 41 in asm_car_asm
2020-09-01 23:49:50,873 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in asm_car_asm
2020-09-01 23:49:50,874 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-09-01 23:49:50,874 INFO  ExportHelperExtension.cs: 1167 - 1 components to check
2020-09-01 23:49:50,874 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from asm_car_asm.stp-1
2020-09-01 23:49:50,874 INFO  ExportHelperExtension.cs: 1142 - Found 26 in asm_car_asm.stp-1
2020-09-01 23:49:50,875 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in asm_car_asm.stp-1
2020-09-01 23:49:52,768 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
